CustId,TransId,Item
413,413,1313
413,413,1318
413,413,1893
413,413,2519
413,413,2678
413,413,2800
413,413,2840
414,414,66
414,414,629
414,414,840
414,414,1121
414,414,1248
414,414,1531
414,414,2155
414,414,2442
414,414,2608
414,414,2680
414,414,2987
415,415,3
415,415,16
415,415,131
415,415,946
415,415,1003
415,415,1119
415,415,1217
415,415,1704
415,415,1755
415,415,1817
415,415,2307
415,415,2387
415,415,2721
416,416,171
416,416,729
416,416,807
416,416,831
416,416,851
416,416,1113
416,416,1220
416,416,1462
416,416,1647
416,416,1871
416,416,2140
416,416,2467
416,416,2552
416,416,2672
416,416,2991
417,417,572
417,417,1047
417,417,1794
417,417,1963
417,417,2001
417,417,2368
417,417,2584
417,417,2915
418,418,38
418,418,421
418,418,496
418,418,582
418,418,947
418,418,964
418,418,1129
418,418,1208
418,418,1247
418,418,1382
418,418,1541
418,418,1752
418,418,1908
418,418,2833
419,419,11
419,419,126
419,419,902
419,419,1239
419,419,1533
419,419,2996
420,420,61
420,420,69
420,420,492
420,420,1735
420,420,2196
420,420,2315
420,420,2428
420,420,2552
420,420,2585
420,420,2645
420,420,2736
420,420,2809
420,420,2915
421,421,412
421,421,1227
421,421,1418
421,421,1503
421,421,1893
421,421,2769
421,421,2849
422,422,140
422,422,482
422,422,511
422,422,707
422,422,1190
422,422,1338
422,422,1558
422,422,1610
422,422,1691
422,422,2063
422,422,2557
423,423,3
423,423,38
423,423,66
423,423,300
423,423,729
423,423,2166
423,423,2852
424,424,1108
424,424,1461
424,424,1488
424,424,1659
424,424,1834
424,424,2021
424,424,2932
425,425,531
425,425,545
425,425,988
425,425,1030
425,425,1458
425,425,1724
425,425,2176
425,425,2454
426,426,89
426,426,595
426,426,931
426,426,1115
426,426,1184
426,426,1382
426,426,2840
427,427,50
427,427,396
427,427,682
427,427,798
427,427,1136
427,427,2269
427,427,2333
427,427,2642
428,428,306
428,428,425
428,428,889
428,428,986
428,428,1118
428,428,1158
428,428,1500
428,428,1750
428,428,1871
428,428,1882
428,428,2256
428,428,2647
428,428,2745
429,429,283
429,429,736
429,429,1175
429,429,1329
429,429,1341
429,429,1738
429,429,2018
429,429,2397
429,429,2605
429,429,2735
430,430,500
430,430,604
430,430,857
430,430,936
430,430,1240
430,430,1990
431,431,108
431,431,607
431,431,1118
431,431,1130
431,431,1212
431,431,1216
431,431,2017
431,431,2800
431,431,2842
432,432,11
432,432,63
432,432,78
432,432,124
432,432,337
432,432,416
432,432,644
432,432,845
432,432,855
432,432,1039
432,432,1284
432,432,1464
432,432,2136
432,432,2283
432,432,2732
432,432,2776
433,433,260
433,433,339
433,433,800
433,433,992
433,433,1314
433,433,1590
433,433,1775
433,433,1893
433,433,2231
433,433,2297
433,433,2360
434,434,487
434,434,543
434,434,912
434,434,1119
434,434,1528
434,434,2399
434,434,2936
435,435,137
435,435,163
435,435,353
435,435,806
435,435,1026
435,435,1251
435,435,1414
435,435,1428
435,435,1462
435,435,1486
435,435,1590
435,435,1652
435,435,1840
435,435,1882
435,435,2031
435,435,2126
435,435,2129
435,435,2227
435,435,2347
435,435,2385
435,435,2402
435,435,2564
435,435,2802
436,436,139
436,436,1039
436,436,1372
436,436,1435
436,436,2009
436,436,2300
436,436,2916
437,437,154
437,437,455
437,437,873
437,437,1224
437,437,1349
437,437,1466
437,437,1525
437,437,2022
437,437,2457
437,437,2686
437,437,2878
438,438,403
438,438,879
438,438,885
438,438,1486
438,438,1558
438,438,2133
438,438,2150
438,438,2242
438,438,2537
438,438,2802
438,438,2840
439,439,456
439,439,522
439,439,651
439,439,735
439,439,902
439,439,946
439,439,1026
439,439,1411
439,439,1564
439,439,1668
439,439,2234
440,440,756
440,440,978
440,440,988
440,440,1500
440,440,1541
440,440,2689
441,441,42
441,441,147
441,441,236
441,441,416
441,441,647
441,441,662
441,441,809
441,441,827
441,441,829
441,441,1123
441,441,1428
441,441,1753
441,441,2037
441,441,2176
442,442,559
442,442,652
442,442,827
442,442,1018
442,442,1149
442,442,1168
442,442,1459
442,442,1753
442,442,1758
442,442,2593
442,442,2689
442,442,2943
443,443,93
443,443,147
443,443,555
443,443,1606
443,443,1648
443,443,2122
443,443,2223
443,443,2506
443,443,2725
443,443,2729
443,443,2790
443,443,2933
444,444,416
444,444,420
444,444,432
444,444,649
444,444,871
444,444,883
444,444,1518
444,444,1554
444,444,2128
444,444,2781
445,445,147
445,445,459
445,445,557
445,445,558
445,445,676
445,445,842
445,445,940
445,445,1382
445,445,1432
445,445,1464
445,445,1535
445,445,1624
445,445,2001
445,445,2140
445,445,2176
445,445,2316
445,445,2321
445,445,2401
445,445,2596
445,445,2634
445,445,2713
445,445,2815
446,446,4
446,446,443
446,446,673
446,446,817
446,446,974
446,446,985
446,446,1253
446,446,1275
446,446,1284
446,446,1417
446,446,1441
446,446,1475
446,446,2617
446,446,2629
446,446,2739
446,446,2793
447,447,69
447,447,311
447,447,324
447,447,400
447,447,404
447,447,482
447,447,874
447,447,1803
447,447,2021
447,447,2024
447,447,2239
447,447,2343
447,447,2703
448,448,1963
448,448,2368
449,449,682
449,449,924
449,449,983
449,449,994
449,449,1117
449,449,1411
449,449,1500
449,449,1559
449,449,1561
449,449,2307
449,449,2532
449,449,2714
450,450,132
450,450,185
450,450,402
450,450,819
450,450,1017
450,450,1855
450,450,1871
450,450,2487
450,450,2833
450,450,2845
450,450,2855
450,450,2977
451,451,33
451,451,1182
451,451,2006
452,452,1049
452,452,1112
452,452,1145
452,452,1216
452,452,1750
452,452,2387
453,453,150
453,453,220
453,453,395
453,453,804
453,453,966
453,453,1504
453,453,1559
453,453,1602
453,453,1609
453,453,1688
453,453,2127
453,453,2145
453,453,2181
453,453,2561
454,454,28
454,454,159
454,454,170
454,454,464
454,454,669
454,454,1314
454,454,1351
454,454,1462
454,454,1466
454,454,1880
454,454,2372
454,454,2765
455,455,376
455,455,422
455,455,1458
455,455,1498
455,455,1940
455,455,1971
455,455,2167
455,455,2210
455,455,2297
455,455,2337
455,455,2342
455,455,2699
455,455,2735
456,456,85
456,456,192
456,456,827
456,456,1405
456,456,1679
456,456,1853
456,456,1993
456,456,2519
456,456,2548
456,456,2708
456,456,2725
456,456,2843
457,457,40
457,457,771
457,457,989
457,457,1563
457,457,1678
457,457,1689
457,457,2531
457,457,2642
457,457,2964
458,458,142
458,458,782
458,458,784
458,458,1117
458,458,1763
458,458,1902
458,458,2145
458,458,2877
459,459,8
459,459,43
459,459,248
459,459,279
459,459,1268
459,459,1694
459,459,2387
459,459,2396
459,459,2487
459,459,2855
460,460,500
460,460,604
460,460,707
460,460,815
460,460,857
460,460,936
460,460,1046
460,460,1240
460,460,1914
460,460,1990
460,460,2112
460,460,2186
460,460,2781
461,461,48
461,461,299
461,461,623
461,461,913
461,461,961
461,461,996
461,461,1183
461,461,1247
461,461,1622
461,461,1686
461,461,1853
461,461,2026
461,461,2085
461,461,2735
461,461,2739
461,461,2842
461,461,2900
462,462,47
462,462,116
462,462,966
462,462,1136
462,462,1235
462,462,1518
462,462,2136
462,462,2212
462,462,2245
462,462,2387
462,462,2569
462,462,2595
462,462,2912
463,463,35
463,463,248
463,463,260
463,463,487
463,463,539
463,463,686
463,463,1105
463,463,1119
463,463,1300
463,463,1303
463,463,1710
463,463,1881
463,463,1923
463,463,2142
463,463,2287
463,463,2471
464,464,11
464,464,280
464,464,601
464,464,686
464,464,807
464,464,880
464,464,1190
464,464,1216
464,464,1222
464,464,1762
464,464,1835
464,464,2191
465,465,17
465,465,41
465,465,123
465,465,474
465,465,778
465,465,1109
465,465,1664
465,465,2134
465,465,2548
466,466,221
466,466,457
466,466,910
466,466,1159
466,466,1354
466,466,1783
466,466,2244
466,466,2374
466,466,2996
467,467,284
467,467,637
467,467,1174
467,467,1878
467,467,2321
467,467,2726
467,467,2855
468,468,592
468,468,874
468,468,1160
468,468,1713
468,468,1909
468,468,2137
468,468,2421
468,468,2666
468,468,2669
468,468,2946
469,469,1034
469,469,1175
469,469,2169
469,469,2687
470,470,294
470,470,707
470,470,1126
470,470,1207
470,470,1293
470,470,1463
470,470,2714
470,470,2751
471,471,599
471,471,603
471,471,673
471,471,709
471,471,1135
471,471,1688
471,471,1909
471,471,2184
471,471,2504
472,472,80
472,472,287
472,472,474
472,472,532
472,472,917
472,472,1735
472,472,1917
472,472,2315
472,472,2589
472,472,2993
473,473,63
473,473,182
473,473,572
473,473,1004
473,473,1289
473,473,1486
473,473,1709
473,473,1716
473,473,1755
473,473,1839
473,473,1909
473,473,1943
473,473,2155
473,473,2416
473,473,2477
473,473,2745
474,474,798
474,474,870
474,474,1183
474,474,1202
474,474,2099
474,474,2388
474,474,2563
474,474,2917
475,475,961
475,475,981
475,475,1531
476,476,442
476,476,528
476,476,538
476,476,1275
476,476,1412
476,476,1601
476,476,1664
476,476,2564
476,476,2627
476,476,2631
477,477,246
477,477,424
477,477,732
477,477,733
477,477,806
477,477,1275
477,477,1302
477,477,2314
477,477,2441
478,478,227
478,478,286
478,478,540
478,478,676
478,478,1277
478,478,1657
478,478,2744
479,479,145
479,479,675
479,479,902
479,479,1412
479,479,1418
479,479,1529
479,479,1638
479,479,1731
479,479,1769
479,479,2608
479,479,2709
479,479,2964
480,480,1762
480,480,1854
480,480,2652
481,481,186
481,481,329
481,481,471
481,481,963
481,481,1138
481,481,1152
481,481,2255
481,481,2476
481,481,2618
481,481,2647
482,482,185
482,482,540
482,482,807
482,482,902
482,482,1341
482,482,2247
483,483,623
483,483,678
483,483,683
483,483,1457
483,483,2445
483,483,2824
484,484,296
484,484,297
484,484,432
484,484,737
484,484,1559
484,484,1686
484,484,1753
484,484,1878
484,484,2026
484,484,2193
484,484,2307
484,484,2388
484,484,2482
484,484,2611
484,484,2664
484,484,2867
484,484,2987
485,485,69
485,485,959
485,485,1144
485,485,1195
485,485,1374
485,485,1577
485,485,1634
485,485,2060
485,485,2731
486,486,108
486,486,274
486,486,1820
486,486,1997
486,486,2593
487,487,78
487,487,420
487,487,1002
487,487,1233
487,487,1323
487,487,1413
487,487,1503
487,487,2347
487,487,2600
487,487,2736
487,487,2882
487,487,2900
487,487,2964
488,488,38
488,488,59
488,488,222
488,488,259
488,488,670
488,488,715
488,488,970
488,488,1550
488,488,1627
488,488,1651
488,488,1723
488,488,1798
488,488,1896
488,488,2141
488,488,2340
488,488,2669
488,488,2716
488,488,2826
489,489,104
489,489,224
489,489,1160
489,489,1218
489,489,1346
489,489,1474
489,489,1493
489,489,1620
489,489,1639
489,489,1800
489,489,2085
489,489,2445
489,489,2664
489,489,2910
490,490,170
490,490,1689
491,491,199
491,491,1209
491,491,1281
491,491,2279
491,491,2365
491,491,2408
491,491,2445
492,492,47
492,492,626
492,492,1152
492,492,1183
492,492,1504
492,492,1584
492,492,1728
492,492,2135
492,492,2445
493,493,127
493,493,300
493,493,623
493,493,891
493,493,1180
493,493,1650
493,493,1756
493,493,1855
493,493,2110
493,493,2141
493,493,2328
493,493,2408
493,493,2489
494,494,21
494,494,325
494,494,1034
494,494,1125
494,494,1816
494,494,2116
494,494,2229
494,494,2322
494,494,2625
495,495,95
495,495,798
495,495,1019
495,495,1052
495,495,1105
495,495,1163
495,495,1196
495,495,1561
495,495,1608
495,495,1664
495,495,2026
495,495,2372
495,495,2452
495,495,2725
496,496,76
496,496,157
496,496,414
496,496,459
496,496,767
496,496,807
496,496,1042
496,496,1077
496,496,1382
496,496,1545
496,496,1790
496,496,1921
496,496,2279
496,496,2340
496,496,2377
496,496,2667
496,496,2833
496,496,2857
496,496,2887
497,497,203
497,497,221
497,497,772
497,497,925
497,497,1524
497,497,1815
497,497,2080
497,497,2489
497,497,2915
498,498,132
498,498,204
498,498,491
498,498,827
498,498,1379
498,498,1954
498,498,2278
498,498,2444
498,498,2512
498,498,2545
499,499,61
499,499,86
499,499,679
499,499,745
499,499,870
499,499,889
499,499,899
499,499,1372
499,499,1620
499,499,1912
499,499,2063
499,499,2069
499,499,2112
499,499,2333
499,499,2581
499,499,2913
499,499,2930
500,500,157
500,500,173
500,500,201
500,500,308
500,500,584
500,500,1246
500,500,1382
500,500,1468
500,500,1479
500,500,2780
500,500,2801
500,500,2875
500,500,2988
501,501,51
501,501,539
501,501,920
501,501,1382
501,501,1389
501,501,1821
501,501,2070
501,501,2898
502,502,607
502,502,649
502,502,759
502,502,1131
502,502,1149
502,502,1400
502,502,1755
502,502,2038
502,502,2689
503,503,870
503,503,2099
503,503,2388
503,503,2917
504,504,107
504,504,126
504,504,360
504,504,786
504,504,1816
504,504,1993
504,504,2408
504,504,2529
505,505,170
505,505,249
505,505,432
505,505,497
505,505,557
505,505,992
505,505,1081
505,505,2250
505,505,2441
506,506,403
506,506,885
506,506,1486
506,506,1558
506,506,2133
506,506,2445
506,506,2537
506,506,2802
507,507,274
507,507,2605
507,507,2781
507,507,2921
507,507,2999
508,508,409
508,508,521
508,508,714
508,508,2290
509,509,47
509,509,48
509,509,592
509,509,673
509,509,885
509,509,1334
509,509,1351
509,509,1458
509,509,2113
509,509,2265
509,509,2579
509,509,2645
509,509,2663
509,509,2756
509,509,2809
510,510,931
510,510,2439
511,511,81
511,511,1597
511,511,1681
511,511,1849
511,511,1898
511,511,2104
512,512,3
512,512,318
512,512,471
512,512,511
512,512,544
512,512,750
512,512,1119
512,512,1340
512,512,2276
512,512,2661
512,512,2809
512,512,2970
513,513,1268
513,513,1869
513,513,2327
513,513,2863
514,514,325
514,514,1557
514,514,1765
514,514,2029
514,514,2534
514,514,2600
514,514,2728
515,515,38
515,515,320
515,515,446
515,515,669
515,515,877
515,515,1419
515,515,1799
515,515,2278
515,515,2280
515,515,2315
515,515,2518
515,515,2561
516,516,61
516,516,261
516,516,444
516,516,832
516,516,926
516,516,1384
516,516,1576
516,516,2017
516,516,2339
516,516,2875
517,517,310
517,517,829
517,517,876
517,517,1032
517,517,1324
517,517,1386
517,517,1624
517,517,1986
517,517,2223
517,517,2275
517,517,2331
517,517,2353
517,517,2445
517,517,2469
517,517,2812
518,518,477
518,518,1421
518,518,2113
518,518,2140
518,518,2151
518,518,2552
519,519,5
519,519,1292
519,519,1471
519,519,1770
519,519,1949
519,519,2191
520,520,540
520,520,1559
520,520,2140
520,520,2320
520,520,2719
521,521,214
521,521,651
521,521,733
521,521,734
521,521,1037
521,521,1294
521,521,1371
521,521,1823
521,521,2950
522,522,155
522,522,222
522,522,242
522,522,414
522,522,491
522,522,599
522,522,656
522,522,870
522,522,1019
522,522,1236
522,522,1301
522,522,1423
522,522,1559
522,522,1925
522,522,2021
522,522,2271
522,522,2315
522,522,2401
522,522,2516
522,522,2771
522,522,2954
523,523,204
523,523,813
523,523,1429
523,523,1518
523,523,2145
523,523,2561
523,523,2608
524,524,662
524,524,676
524,524,1136
524,524,1319
524,524,2184
524,524,2274
524,524,2327
524,524,2428
524,524,2469
524,524,2472
524,524,2513
524,524,2590
524,524,2669
525,525,348
525,525,643
525,525,656
525,525,1007
525,525,1234
525,525,1315
525,525,1639
525,525,1664
525,525,1830
525,525,2145
525,525,2287
525,525,2714
525,525,2995
526,526,43
526,526,208
526,526,248
526,526,257
526,526,387
526,526,755
526,526,870
526,526,875
526,526,902
526,526,926
526,526,1582
526,526,1931
526,526,2247
526,526,2269
526,526,2276
526,526,2396
526,526,2441
527,527,132
527,527,402
527,527,603
527,527,673
527,527,782
527,527,1114
527,527,1157
527,527,1859
527,527,1913
527,527,2216
528,528,69
528,528,738
528,528,992
528,528,1004
528,528,1145
528,528,2155
528,528,2451
528,528,2584
528,528,2913
528,528,2963
529,529,347
529,529,570
529,529,669
529,529,1051
529,529,1700
529,529,2253
529,529,2533
530,530,266
530,530,412
530,530,508
530,530,1882
530,530,2053
530,530,2593
530,530,2973
531,531,59
531,531,116
531,531,578
531,531,1725
531,531,1770
532,532,329
532,532,733
532,532,998
532,532,2060
532,532,2226
532,532,2642
533,533,336
533,533,712
533,533,1508
533,533,1883
533,533,2138
533,533,2569
534,534,155
534,534,1007
534,534,1019
534,534,1190
534,534,1381
534,534,1602
534,534,2026
534,534,2260
534,534,2534
534,534,2856
535,535,123
535,535,212
535,535,612
535,535,1280
535,535,1473
535,535,1882
535,535,2428
535,535,2544
535,535,2732
536,536,11
536,536,274
536,536,1225
536,536,1407
536,536,1584
536,536,2605
536,536,2781
536,536,2921
536,536,2999
537,537,776
537,537,804
537,537,1175
537,537,1545
537,537,1762
537,537,1881
537,537,2181
537,537,2403
537,537,2585
537,537,2735
537,537,2894
538,538,206
538,538,709
538,538,1135
538,538,1305
538,538,1909
538,538,2145
538,538,2168
538,538,2229
538,538,2232
538,538,2504
538,538,2625
539,539,61
539,539,300
539,539,533
539,539,738
539,539,1015
539,539,1034
539,539,1592
539,539,1666
539,539,2321
539,539,2437
539,539,2886
540,540,533
540,540,715
540,540,1541
540,540,1664
540,540,2781
541,541,11
541,541,416
541,541,448
541,541,540
541,541,723
541,541,1597
541,541,1836
541,541,1881
541,541,2140
541,541,2238
541,541,2316
541,541,2869
542,542,123
542,542,124
542,542,647
542,542,1280
542,542,1647
542,542,1713
542,542,1755
542,542,1909
542,542,1923
542,542,1940
542,542,2385
542,542,2519
542,542,2544
542,542,2732
542,542,2840
543,543,100
543,543,942
543,543,1246
543,543,1857
543,543,2136
543,543,2149
543,543,2319
543,543,2388
543,543,2561
543,543,2582
543,543,2764
543,543,2842
543,543,2915
544,544,132
544,544,274
544,544,713
544,544,1314
544,544,1374
544,544,1444
544,544,1464
544,544,2031
544,544,2182
545,545,110
545,545,930
545,545,1343
545,545,1384
545,545,1624
545,545,1632
545,545,1678
545,545,1725
545,545,1905
545,545,2593
545,545,2669
545,545,2685
545,545,2929
546,546,258
546,546,310
546,546,444
546,546,1136
546,546,1542
546,546,1981
546,546,2021
546,546,2116
546,546,2226
546,546,2265
546,546,2508
547,547,81
547,547,222
547,547,550
547,547,742
547,547,996
547,547,1093
547,547,1443
547,547,1462
547,547,1537
547,547,1995
547,547,2151
548,548,278
548,548,291
548,548,321
548,548,439
548,548,660
548,548,674
548,548,1156
548,548,1202
548,548,1754
548,548,1828
548,548,1917
548,548,2113
549,549,1521
549,549,1593
549,549,1941
549,549,2212
550,550,176
550,550,191
550,550,628
550,550,697
550,550,720
550,550,2199
550,550,2265
550,550,2299
550,550,2387
550,550,2706
550,550,2840
550,550,2866
550,550,2986
551,551,118
551,551,240
551,551,360
551,551,806
551,551,998
551,551,1183
551,551,1366
551,551,1610
551,551,1925
551,551,2205
551,551,2445
551,551,2694
551,551,2781
552,552,139
552,552,423
552,552,540
552,552,643
552,552,740
552,552,1132
552,552,1783
552,552,2018
552,552,2137
552,552,2141
552,552,2728
553,553,423
553,553,523
553,553,637
553,553,998
553,553,1027
553,553,1556
553,553,2242
553,553,2333
553,553,2495
553,553,2535
553,553,2800
553,553,2882
554,554,1279
554,554,1459
554,554,1825
554,554,2060
554,554,2449
554,554,2525
555,555,176
555,555,456
555,555,676
555,555,2020
555,555,2149
555,555,2464
555,555,2488
556,556,214
556,556,651
556,556,733
556,556,734
556,556,1037
556,556,1294
556,556,1371
556,556,1452
556,556,1475
556,556,1823
556,556,2950
557,557,147
557,557,171
557,557,1097
557,557,1116
557,557,1194
557,557,1220
557,557,1462
557,557,1647
557,557,2415
557,557,2552
557,557,2932
558,558,63
558,558,87
558,558,181
558,558,297
558,558,628
558,558,1671
558,558,1751
558,558,1892
558,558,2211
558,558,2274
559,559,67
559,559,374
559,559,435
559,559,469
559,559,1023
559,559,1317
559,559,1652
559,559,1847
559,559,1936
559,559,2095
559,559,2116
559,559,2498
559,559,2964
560,560,1241
560,560,1864
560,560,2611
561,561,57
561,561,132
561,561,161
561,561,814
561,561,1004
561,561,1795
561,561,2151
561,561,2534
561,561,2648
561,561,2739
561,561,2833
561,561,2979
562,562,26
562,562,497
562,562,548
562,562,981
562,562,1036
562,562,1156
562,562,1367
562,562,1411
562,562,2080
562,562,2414
563,563,281
563,563,418
563,563,500
563,563,1190
563,563,1314
563,563,1859
563,563,2321
563,563,2882
563,563,2912
564,564,117
564,564,1494
564,564,1580
564,564,1627
564,564,1990
564,564,2254
564,564,2532
564,564,2897
565,565,471
565,565,577
565,565,652
565,565,946
565,565,988
565,565,1344
565,565,1689
565,565,1780
565,565,2284
565,565,2457
565,565,2600
565,565,2765
566,566,281
566,566,511
566,566,652
566,566,1018
566,566,1168
566,566,1758
566,566,2181
566,566,2661
566,566,2809
566,566,2943
566,566,2979
567,567,190
567,567,561
567,567,578
567,567,1402
567,567,1462
567,567,1806
567,567,1985
567,567,2013
567,567,2896
567,567,2926
568,568,9
568,568,119
568,568,152
568,568,666
568,568,821
568,568,921
568,568,1117
568,568,1159
568,568,1181
568,568,1233
568,568,1285
568,568,1993
568,568,2123
568,568,2213
568,568,2307
568,568,2347
569,569,99
569,569,241
569,569,324
569,569,420
569,569,552
569,569,594
569,569,870
569,569,1079
569,569,1588
569,569,2268
569,569,2388
569,569,2495
569,569,2917
570,570,235
570,570,545
570,570,603
570,570,950
570,570,1305
570,570,1316
570,570,1504
570,570,1763
570,570,2168
570,570,2213
570,570,2347
570,570,2688
570,570,2852
571,571,318
571,571,420
571,571,422
571,571,432
571,571,482
571,571,803
571,571,889
571,571,902
571,571,1112
571,571,1554
571,571,2233
572,572,4
572,572,371
572,572,966
572,572,1136
572,572,1462
572,572,1734
572,572,1779
572,572,2851
573,573,215
573,573,472
573,573,1164
573,573,1957
573,573,2259
573,573,2444
573,573,2564
574,574,221
574,574,1440
574,574,1710
574,574,2094
574,574,2211
574,574,2256
575,575,86
575,575,216
575,575,740
575,575,1269
575,575,1512
575,575,1798
575,575,1821
575,575,2832
575,575,2979
576,576,150
576,576,586
576,576,894
576,576,956
576,576,981
576,576,1533
576,576,1554
576,576,1971
576,576,2155
576,576,2269
576,576,2469
576,576,2620
577,577,404
577,577,610
577,577,647
577,577,758
577,577,1127
577,577,1140
577,577,1184
577,577,1458
577,577,1498
577,577,2187
577,577,2450
577,577,2624
578,578,126
578,578,247
578,578,395
578,578,625
578,578,891
578,578,1075
578,578,1118
578,578,1179
578,578,1367
578,578,1455
578,578,1606
578,578,1727
578,578,1755
578,578,1762
578,578,2235
578,578,2584
578,578,2610
579,579,374
579,579,404
579,579,656
579,579,901
579,579,1147
579,579,1240
579,579,2205
579,579,2541
579,579,2617
580,580,205
580,580,421
580,580,837
580,580,1119
580,580,1384
580,580,1735
580,580,1992
580,580,2014
580,580,2563
580,580,2743
581,581,207
581,581,219
581,581,290
581,581,376
581,581,470
581,581,537
581,581,1118
581,581,1228
581,581,1338
581,581,1474
581,581,1498
581,581,1582
581,581,1861
581,581,1903
581,581,1940
581,581,1971
581,581,2006
581,581,2167
581,581,2864
582,582,97
582,582,493
582,582,557
582,582,607
582,582,1144
582,582,1148
582,582,1239
582,582,1533
582,582,1898
582,582,1977
582,582,2932
583,583,265
583,583,412
583,583,459
583,583,1290
583,583,1474
583,583,1503
583,583,1681
583,583,1815
583,583,2001
583,583,2809
583,583,2852
584,584,234
584,584,1188
584,584,1415
584,584,1882
584,584,1960
584,584,2026
584,584,2337
584,584,2345
585,585,658
585,585,863
585,585,1238
585,585,1509
585,585,1949
585,585,2006
586,586,1386
586,586,2247
586,586,2531
586,586,2666
587,587,654
587,587,1323
587,587,2499
587,587,2612
588,588,81
588,588,311
588,588,903
588,588,934
588,588,2098
588,588,2726
589,589,480
589,589,553
589,589,1136
589,589,1428
589,589,1577
589,589,1738
589,589,2301
590,590,191
590,590,592
590,590,631
590,590,870
590,590,1075
590,590,1097
590,590,1241
590,590,1540
590,590,1900
590,590,2416
590,590,2872
591,591,284
591,591,1878
592,592,354
592,592,500
592,592,867
592,592,899
592,592,1055
592,592,2714
592,592,2725
592,592,2771
593,593,127
593,593,523
593,593,652
593,593,1136
593,593,1284
593,593,1635
593,593,2021
593,593,2070
593,593,2536
593,593,2789
594,594,227
594,594,286
594,594,540
594,594,676
594,594,1277
594,594,1657
594,594,2744
595,595,231
595,595,571
595,595,595
595,595,612
595,595,1183
595,595,2196
595,595,2468
596,596,147
596,596,277
596,596,916
596,596,1462
596,596,1606
596,596,1652
596,596,1745
596,596,1917
596,596,1952
596,596,2573
596,596,2873
596,596,2941
597,597,472
597,597,718
597,597,1221
597,597,1414
597,597,1984
597,597,2811
597,597,2954
598,598,409
598,598,546
598,598,573
598,598,607
598,598,721
598,598,807
598,598,955
598,598,1107
598,598,1458
598,598,1532
598,598,1540
598,598,1737
598,598,2292
598,598,2364
598,598,2448
598,598,2816
598,598,2895
598,598,2919
598,598,2952
599,599,344
599,599,439
599,599,1121
599,599,1705
599,599,2079
600,600,553
600,600,578
600,600,647
600,600,652
600,600,709
600,600,827
600,600,874
600,600,877
600,600,1040
600,600,1277
600,600,1504
600,600,1632
600,600,1750
600,600,1762
600,600,1765
600,600,1801
600,600,2000
601,601,201
601,601,463
601,601,803
601,601,1536
601,601,1874
601,601,2001
601,601,2116
601,601,2234
601,601,2276
602,602,66
602,602,495
602,602,745
602,602,994
602,602,1019
602,602,1389
602,602,1574
602,602,1836
602,602,1903
602,602,2144
602,602,2301
602,602,2368
602,602,2471
602,602,2654
602,602,2864
603,603,40
603,603,150
603,603,1205
603,603,1790
603,603,2245
603,603,2569
603,603,2595
604,604,265
604,604,368
604,604,1159
604,604,1230
604,604,1234
604,604,1315
604,604,1541
604,604,1599
604,604,2228
604,604,2316
604,604,2416
604,604,2744
604,604,2819
604,604,2948
604,604,2993
605,605,175
605,605,400
605,605,423
605,605,517
605,605,521
605,605,2056
606,606,617
606,606,1413
606,606,1443
606,606,1826
606,606,2448
606,606,2623
606,606,2744
607,607,9
607,607,325
607,607,558
607,607,744
607,607,1095
607,607,1107
607,607,1559
607,607,2227
607,607,2268
608,608,439
608,608,545
608,608,1351
608,608,1606
608,608,1770
608,608,2476
608,608,2819
608,608,2861
608,608,2867
608,608,2964
609,609,722
609,609,756
609,609,808
609,609,978
609,609,988
609,609,1500
609,609,1541
609,609,2673
609,609,2689
610,610,545
610,610,1277
610,610,2476
610,610,2832
610,610,2861
610,610,2964
611,611,35
611,611,67
611,611,286
611,611,307
611,611,320
611,611,863
611,611,946
611,611,1163
611,611,1247
611,611,1914
611,611,2034
611,611,2155
611,611,2191
611,611,2249
611,611,2997
612,612,145
612,612,1190
612,612,1396
612,612,1493
612,612,1731
612,612,2472
612,612,2599
613,613,69
613,613,337
613,613,628
613,613,902
613,613,1023
613,613,1034
613,613,1313
613,613,1334
613,613,1681
613,613,1715
613,613,1770
613,613,1843
613,613,2217
613,613,2316
613,613,2383
613,613,2781
613,613,2801
614,614,40
614,614,246
614,614,642
614,614,748
614,614,778
614,614,784
614,614,963
614,614,1029
614,614,1042
614,614,1305
614,614,1343
614,614,1525
614,614,1693
614,614,2347
614,614,2728
614,614,2878
615,615,1216
615,615,1324
615,615,1348
615,615,1624
615,615,1647
616,616,40
616,616,61
616,616,371
616,616,806
616,616,1462
616,616,2347
616,616,2385
616,616,2392
616,616,2504
616,616,2802
616,616,2861
616,616,2870
616,616,2962
617,617,402
617,617,553
617,617,720
617,617,998
617,617,1139
617,617,1240
617,617,1247
617,617,1294
617,617,1537
617,617,1602
617,617,2302
617,617,2357
618,618,193
618,618,325
618,618,501
618,618,902
618,618,1284
618,618,1572
618,618,1659
618,618,1735
618,618,1873
618,618,2266
618,618,2288
618,618,2387
618,618,2445
618,618,2504
618,618,2732
619,619,121
619,619,182
619,619,603
619,619,722
619,619,1673
619,619,1699
619,619,1757
619,619,1940
619,619,2050
620,620,21
620,620,603
620,620,778
620,620,866
620,620,1389
620,620,1557
620,620,1888
620,620,2254
620,620,2920
620,620,2952
621,621,69
621,621,959
621,621,1117
621,621,1144
621,621,1195
621,621,1374
621,621,1577
621,621,1634
621,621,1986
